-2.350638061761856079e-01,-2.185273170471191406e-01,-2.010504752397537231e-01,-1.826464682817459106e-01,-1.633495092391967773e-01,-1.432297378778457642e-01,-1.224094480276107788e-01,-1.010867208242416382e-01,-7.955932617187500000e-02,-5.824799835681915283e-02,-3.770822659134864807e-02,-1.862692274153232574e-02,-1.787038519978523254e-03,1.201539486646652222e-02,2.212540805339813232e-02,2.827861905097961426e-02,3.095711395144462585e-02,3.181889280676841736e-02,3.414607420563697815e-02,4.360282793641090393e-02,7.051865756511688232e-02,1.351846307516098022e-01,2.682296037673950195e-01,4.592445492744445801e-01,5.807726979255676270e-01,5.907291769981384277e-01,5.674650669097900391e-01,5.415878891944885254e-01,5.169576406478881836e-01,4.938786029815673828e-01,4.725645184516906738e-01,4.531736969947814941e-01,4.357041716575622559e-01,4.200091063976287842e-01,4.058600366115570068e-01,3.930069804191589355e-01,3.812170922756195068e-01,3.702944517135620117e-01,3.600836098194122314e-01,3.504672944545745850e-01,3.413586914539337158e-01,3.326953649520874023e-01,3.244303762912750244e-01,3.165284097194671631e-01,3.089627027511596680e-01,3.017113208770751953e-01,2.947559058666229248e-01,2.880814671516418457e-01,2.816752195358276367e-01,2.755261957645416260e-01
-2.152256369590759277e-01,-1.981201469898223877e-01,-1.801916062831878662e-01,-1.614820659160614014e-01,-1.420634686946868896e-01,-1.220536679029464722e-01,-1.016371548175811768e-01,-8.108767122030258179e-02,-6.079132854938507080e-02,-4.126440361142158508e-02,-2.315649576485157013e-02,-7.232818752527236938e-03,5.684111267328262329e-03,1.482474803924560547e-02,1.965881884098052979e-02,2.017147839069366455e-02,1.720344647765159607e-02,1.275854185223579407e-02,1.020675525069236755e-02,1.475298404693603516e-02,3.540669009089469910e-02,8.956187963485717773e-02,2.036245912313461304e-01,3.755956590175628662e-01,5.073655843734741211e-01,5.395197272300720215e-01,5.302517414093017578e-01,5.130063295364379883e-01,4.942380785942077637e-01,4.753302335739135742e-01,4.570635557174682617e-01,4.399495720863342285e-01,4.242225587368011475e-01,4.098969697952270508e-01,3.968528807163238525e-01,3.849105536937713623e-01,3.738819062709808350e-01,3.636002242565155029e-01,3.539298474788665771e-01,3.447687029838562012e-01,3.360438346862792969e-01,3.277030885219573975e-01,3.197112381458282471e-01,3.120432794094085693e-01,3.046807646751403809e-01,2.976094484329223633e-01,2.908173501491546631e-01,2.842945158481597900e-01,2.780317664146423340e-01,2.720215618610382080e-01
-1.948648840188980103e-01,-1.773817837238311768e-01,-1.592217534780502319e-01,-1.404579877853393555e-01,-1.212019473314285278e-01,-1.016216129064559937e-01,-8.196325600147247314e-02,-6.257337331771850586e-02,-4.391778260469436646e-02,-2.659222856163978577e-02,-1.131388545036315918e-02,1.114998012781143188e-03,9.889148175716400146e-03,1.434081792831420898e-02,1.415566354990005493e-02,9.657733142375946045e-03,2.091560512781143188e-03,-6.237138062715530396e-03,-1.200298406183719635e-02,-1.057691499590873718e-02,5.774136632680892944e-03,5.183563753962516785e-02,1.499790996313095093e-01,3.029544949531555176e-01,4.378445446491241455e-01,4.884461164474487305e-01,4.923248291015625000e-01,4.834404587745666504e-01,4.704985022544860840e-01,4.558252990245819092e-01,4.406970739364624023e-01,4.259479045867919922e-01,4.120351970195770264e-01,3.991334438323974609e-01,3.872341811656951904e-01,3.762341141700744629e-01,3.659943342208862305e-01,3.563798367977142334e-01,3.472758531570434570e-01,3.385956585407257080e-01,3.302781879901885986e-01,3.222822844982147217e-01,3.145829737186431885e-01,3.071648776531219482e-01,3.000185191631317139e-01,2.931375503540039062e-01,2.865169048309326172e-01,2.801519930362701416e-01,2.740381956100463867e-01,2.681707739830017090e-01
-1.742897033691406250e-01,-1.566479355096817017e-01,-1.385006010532379150e-01,-1.199529469013214111e-01,-1.011566221714019775e-01,-8.232970535755157471e-02,-6.377722322940826416e-02,-4.591113328933715820e-02,-2.926473692059516907e-02,-1.449348218739032745e-02,-2.351274713873863220e-03,6.366096436977386475e-03,1.093074306845664978e-02,1.084900274872779846e-02,6.098791956901550293e-03,-2.604786306619644165e-03,-1.362638361752033234e-02,-2.447042241692543030e-02,-3.201616182923316956e-02,-3.229221329092979431e-02,-1.874724030494689941e-02,2.110596373677253723e-02,1.059710979461669922e-01,2.409433126449584961e-01,3.734120130538940430e-01,4.383010566234588623e-01,4.542111158370971680e-01,4.532625079154968262e-01,4.459971785545349121e-01,4.355453848838806152e-01,4.235953092575073242e-01,4.112649261951446533e-01,3.992185890674591064e-01,3.877816796302795410e-01,3.770582079887390137e-01,3.670237660408020020e-01,3.575936257839202881e-01,3.486663401126861572e-01,3.401497900485992432e-01,3.319720625877380371e-01,3.240832090377807617e-01,3.164523541927337646e-01,3.090638220310211182e-01,3.019109666347503662e-01,2.949932515621185303e-01,2.883121669292449951e-01,2.818696796894073486e-01,2.756674587726593018e-01,2.697058022022247314e-01,2.639835476875305176e-01
-1.538245677947998047e-01,-1.362616419792175293e-01,-1.183850616216659546e-01,-1.003315746784210205e-01,-8.229185640811920166e-02,-6.453104317188262939e-02,-4.740738123655319214e-02,-3.138939663767814636e-02,-1.706313714385032654e-02,-5.121028050780296326e-03,3.679815679788589478e-03,8.596498519182205200e-03,9.035702794790267944e-03,4.743412137031555176e-03,-3.956789150834083557e-03,-1.594799011945724487e-02,-2.927733771502971649e-02,-4.141129553318023682e-02,-4.958049952983856201e-02,-5.049724876880645752e-02,-3.866074606776237488e-02,-3.574073314666748047e-03,7.023228704929351807e-02,1.887176930904388428e-01,3.148704171180725098e-01,3.897969126701354980e-01,4.163939654827117920e-01,4.228313565254211426e-01,4.209902286529541016e-01,4.146732389926910400e-01,4.058903455734252930e-01,3.959988951683044434e-01,3.858479857444763184e-01,3.759037256240844727e-01,3.663776814937591553e-01,3.573257327079772949e-01,3.487190008163452148e-01,3.404933214187622070e-01,3.325802683830261230e-01,3.249226808547973633e-01,3.174815475940704346e-01,3.102347552776336670e-01,3.031742870807647705e-01,2.963021397590637207e-01,2.896252870559692383e-01,2.831532657146453857e-01,2.768955826759338379e-01,2.708597183227539062e-01,2.650517225265502930e-01,2.594752311706542969e-01
-1.337978243827819824e-01,-1.165605038404464722e-01,-9.921525418758392334e-02,-8.192880451679229736e-02,-6.492758542299270630e-02,-4.851938039064407349e-02,-3.310837969183921814e-02,-1.920999959111213684e-02,-7.446512579917907715e-03,1.477524638175964355e-03,6.836466491222381592e-03,7.988452911376953125e-03,4.528500139713287354e-03,-3.507692366838455200e-03,-1.542557403445243835e-02,-2.974196895956993103e-02,-4.430336877703666687e-02,-5.670113116502761841e-02,-6.462042033672332764e-02,-6.542560458183288574e-02,-5.451905354857444763e-02,-2.311094477772712708e-02,4.147639498114585876e-02,1.452107429504394531e-01,2.626278996467590332e-01,3.435603082180023193e-01,3.793021440505981445e-01,3.924819231033325195e-01,3.957242071628570557e-01,3.933887779712677002e-01,3.877145648002624512e-01,3.802479207515716553e-01,3.719993531703948975e-01,3.635615706443786621e-01,3.552460074424743652e-01,3.471863567829132080e-01,3.394110500812530518e-01,3.318957984447479248e-01,3.245972394943237305e-01,3.174734413623809814e-01,3.104959428310394287e-01,3.036501705646514893e-01,2.969347834587097168e-01,2.903585731983184814e-01,2.839355468750000000e-01,2.776826918125152588e-01,2.716161906719207764e-01,2.657505869865417480e-01,2.600975334644317627e-01,2.546658217906951904e-01
-1.145287603139877319e-01,-9.786273539066314697e-02,-8.130069077014923096e-02,-6.503546237945556641e-02,-4.932647198438644409e-02,-3.451788425445556641e-02,-2.105456218123435974e-02,-9.486297145485877991e-03,-4.553087055683135986e-04,5.349114537239074707e-03,7.271084934473037720e-03,4.813253879547119141e-03,-2.194672822952270508e-03,-1.339525915682315826e-02,-2.773183770477771759e-02,-4.342950507998466492e-02,-5.827799439430236816e-02,-7.013589888811111450e-02,-7.718987762928009033e-02,-7.738205045461654663e-02,-6.687037646770477295e-02,-3.832403570413589478e-02,1.855863630771636963e-02,1.093003451824188232e-01,2.167456448078155518e-01,3.001197576522827148e-01,3.433096408843994141e-01,3.625192344188690186e-01,3.704340755939483643e-01,3.718665242195129395e-01,3.692001700401306152e-01,3.641120791435241699e-01,3.577491343021392822e-01,3.508166372776031494e-01,3.437148630619049072e-01,3.366507291793823242e-01,3.297097980976104736e-01,3.229083716869354248e-01,3.162301480770111084e-01,3.096501827239990234e-01,3.031492233276367188e-01,2.967198491096496582e-01,2.903657257556915283e-01,2.841007709503173828e-01,2.779455482959747314e-01,2.719228267669677734e-01,2.660553455352783203e-01,2.603644132614135742e-01,2.548679411411285400e-01,2.495796084403991699e-01
-9.631748497486114502e-02,-8.045519888401031494e-02,-6.490632891654968262e-02,-4.988651722669601440e-02,-3.568381816148757935e-02,-2.267541363835334778e-02,-1.133891940116882324e-02,-2.248661592602729797e-03,3.954514861106872559e-03,6.624851375818252563e-03,5.213435739278793335e-03,-5.919486284255981445e-04,-1.069331169128417969e-02,-2.440359070897102356e-02,-4.034296423196792603e-02,-5.655165016651153564e-02,-7.090823352336883545e-02,-8.164167404174804688e-02,-8.743134140968322754e-02,-8.669923990964889526e-02,-7.622778415679931641e-02,-4.993155598640441895e-02,4.888176918029785156e-04,7.990494370460510254e-02,1.770099997520446777e-01,2.598924040794372559e-01,3.087358176708221436e-01,3.332124352455139160e-01,3.453380465507507324e-01,3.502728343009948730e-01,3.504754006862640381e-01,3.476915657520294189e-01,3.431754708290100098e-01,3.377307653427124023e-01,3.318364620208740234e-01,3.257647156715393066e-01,3.196558654308319092e-01,3.135669529438018799e-01,3.075103163719177246e-01,3.014791905879974365e-01,2.954643070697784424e-01,2.894637882709503174e-01,2.834855616092681885e-01,2.775478959083557129e-01,2.716749310493469238e-01,2.658948004245758057e-01,2.602362632751464844e-01,2.547263801097869873e-01,2.493890225887298584e-01,2.442440092563629150e-01
-7.943047583103179932e-02,-6.458084285259246826e-02,-5.024290829896926880e-02,-3.665284439921379089e-02,-2.412457019090652466e-02,-1.306511089205741882e-02,-3.979003056883811951e-03,2.549026161432266235e-03,5.899854004383087158e-03,5.503036081790924072e-03,9.524263441562652588e-04,-7.846582680940628052e-03,-2.051100507378578186e-02,-3.603845089673995972e-02,-5.279364436864852905e-02,-6.875601410865783691e-02,-8.202145993709564209e-02,-9.124167263507843018e-02,-9.553830325603485107e-02,-9.371004998683929443e-02,-8.305395394563674927e-02,-5.855011940002441406e-02,-1.357444748282432556e-02,5.603381618857383728e-02,1.430134177207946777e-01,2.231650054454803467e-01,2.758512794971466064e-01,3.047929406166076660e-01,3.206357359886169434e-01,3.287644386291503906e-01,3.316641151905059814e-01,3.310856521129608154e-01,3.283569812774658203e-01,3.243667781352996826e-01,3.196626901626586914e-01,3.145737051963806152e-01,3.092888891696929932e-01,3.039067387580871582e-01,2.984686493873596191e-01,2.929865419864654541e-01,2.874626517295837402e-01,2.819007635116577148e-01,2.763121724128723145e-01,2.707166075706481934e-01,2.651410102844238281e-01,2.596177458763122559e-01,2.541798353195190430e-01,2.488597333431243896e-01,2.436870336532592773e-01,2.386868000030517578e-01
-6.409047544002532959e-02,-5.042781680822372437e-02,-3.745798021554946899e-02,-2.543578296899795532e-02,-1.470131613314151764e-02,-5.689749494194984436e-03,1.075804233551025391e-03,5.014933645725250244e-03,5.556520074605941772e-03,2.235453575849533081e-03,-5.181338638067245483e-03,-1.654884964227676392e-02,-3.119819983839988708e-02,-4.784925282001495361e-02,-6.470122933387756348e-02,-7.979702949523925781e-02,-9.154607355594635010e-02,-9.902776777744293213e-02,-1.017289012670516968e-01,-9.872989356517791748e-02,-8.775669336318969727e-02,-6.470376253128051758e-02,-2.433872781693935394e-02,3.680657967925071716e-02,1.142327338457107544e-01,1.900883316993713379e-01,2.448807656764984131e-01,2.774540781974792480e-01,2.965063154697418213e-01,3.074864447116851807e-01,3.128818273544311523e-01,3.143900036811828613e-01,3.133724629878997803e-01,3.107886314392089844e-01,3.072466850280761719e-01,3.031226694583892822e-01,2.986498773097991943e-01,2.939637005329132080e-01,2.891360521316528320e-01,2.841989994049072266e-01,2.791670560836791992e-01,2.740494608879089355e-01,2.688605487346649170e-01,2.636207640171051025e-01,2.583588361740112305e-01,2.531079947948455811e-01,2.479047477245330811e-01,2.427859008312225342e-01,2.377855479717254639e-01,2.329345047473907471e-01
-5.046700686216354370e-02,-3.812335059046745300e-02,-2.663207612931728363e-02,-1.626930013298988342e-02,-7.402578368782997131e-03,-4.912838339805603027e-04,3.931123763322830200e-03,5.309093743562698364e-03,3.145515918731689453e-03,-2.890750765800476074e-03,-1.283597573637962341e-02,-2.629648149013519287e-02,-4.233337938785552979e-02,-5.944606661796569824e-02,-7.577091455459594727e-02,-8.952622860670089722e-02,-9.949001669883728027e-02,-1.051356643438339233e-01,-1.062269210815429688e-01,-1.020482480525970459e-01,-9.068973362445831299e-02,-6.883233785629272461e-02,-3.239570558071136475e-02,2.145859599113464355e-02,9.009337425231933594e-02,1.606770306825637817e-01,2.160025388002395630e-01,2.513534724712371826e-01,2.731046378612518311e-01,2.865726947784423828e-01,2.942365109920501709e-01,2.976958155632019043e-01,2.982992529869079590e-01,2.970602810382843018e-01,2.946404218673706055e-01,2.914574146270751953e-01,2.877788543701171875e-01,2.837744355201721191e-01,2.795447409152984619e-01,2.751440405845642090e-01,2.705996334552764893e-01,2.659279704093933105e-01,2.611456811428070068e-01,2.562734186649322510e-01,2.513391971588134766e-01,2.463769018650054932e-01,2.414245307445526123e-01,2.365209162235260010e-01,2.317045927047729492e-01,2.270103991031646729e-01
-3.866773843765258789e-02,-2.772861160337924957e-02,-1.778085157275199890e-02,-9.125977754592895508e-03,-2.159919589757919312e-03,2.637073397636413574e-03,4.736572504043579102e-03,3.629725426435470581e-03,-1.080252230167388916e-03,-9.566502645611763000e-03,-2.165360935032367706e-02,-3.670249134302139282e-02,-5.353671312332153320e-02,-7.050819694995880127e-02,-8.579444140195846558e-02,-9.787675738334655762e-02,-1.059174984693527222e-01,-1.097222715616226196e-01,-1.092477589845657349e-01,-1.039239168167114258e-01,-9.215711802244186401e-02,-7.130634039640426636e-02,-3.823859617114067078e-02,9.333018213510513306e-03,7.001356780529022217e-02,1.348279267549514771e-01,1.893454492092132568e-01,2.266154289245605469e-01,2.505632638931274414e-01,2.661439776420593262e-01,2.758274376392364502e-01,2.810867726802825928e-01,2.832115888595581055e-01,2.832452654838562012e-01,2.818981707096099854e-01,2.796230018138885498e-01,2.767158150672912598e-01,2.733748555183410645e-01,2.697275876998901367e-01,2.658498585224151611e-01,2.617840468883514404e-01,2.575548291206359863e-01,2.531812787055969238e-01,2.486846745014190674e-01,2.440910935401916504e-01,2.394333481788635254e-01,2.347486317157745361e-01,2.300769686698913574e-01,2.254591584205627441e-01,2.209339737892150879e-01
